"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-11","Canada","2016A000011124","Professional, scientific and technical services [54]","Estimate","Hours","152","thousands","3","v4391527","1.12.1","39911.3","","","","1"
"2009-11","Canada","2016A000011124","Professional, scientific and technical services [54]","Standard error of estimate","Hours","152","thousands","3","v101894507","1.12.2","809.5","","","","1"
"2009-11","Canada","2016A000011124","Professional, scientific and technical services [54]","Standard error of month-to-month change","Hours","152","thousands","3","v101894508","1.12.3","532.6","","","","1"
"2009-11","Canada","2016A000011124","Professional, scientific and technical services [54]","Standard error of year-over-year change","Hours","152","thousands","3","v101894509","1.12.4","942.3","","","","1"
"2009-11","Canada","2016A000011124","Business, building and other support services [55-56]","Estimate","Hours","152","thousands","3","v4391529","1.13.1","21467.7","","","","1"
"2009-11","Canada","2016A000011124","Business, building and other support services [55-56]","Standard error of estimate","Hours","152","thousands","3","v101894510","1.13.2","579.5","","","","1"
"2009-11","Canada","2016A000011124","Business, building and other support services [55-56]","Standard error of month-to-month change","Hours","152","thousands","3","v101894511","1.13.3","424.4","","","","1"
"2009-11","Canada","2016A000011124","Business, building and other support services [55-56]","Standard error of year-over-year change","Hours","152","thousands","3","v101894512","1.13.4","786.4","","","","1"
"2009-11","Canada","2016A000011124","Educational services [61]","Estimate","Hours","152","thousands","3","v4391531","1.14.1","33745.3","","","","1"
"2009-11","Canada","2016A000011124","Educational services [61]","Standard error of estimate","Hours","152","thousands","3","v101894513","1.14.2","669.1","","","","1"
"2009-11","Canada","2016A000011124","Educational services [61]","Standard error of month-to-month change","Hours","152","thousands","3","v101894514","1.14.3","496.5","","","","1"
"2009-11","Canada","2016A000011124","Educational services [61]","Standard error of year-over-year change","Hours","152","thousands","3","v101894515","1.14.4","803.4","","","","1"
"2009-11","Canada","2016A000011124","Health care and social assistance [62]","Estimate","Hours","152","thousands","3","v4391533","1.15.1","59979.9","","","","1"
"2009-11","Canada","2016A000011124","Health care and social assistance [62]","Standard error of estimate","Hours","152","thousands","3","v101894516","1.15.2","773.6","","","","1"
"2009-11","Canada","2016A000011124","Health care and social assistance [62]","Standard error of month-to-month change","Hours","152","thousands","3","v101894517","1.15.3","574.4","","","","1"
"2009-11","Canada","2016A000011124","Health care and social assistance [62]","Standard error of year-over-year change","Hours","152","thousands","3","v101894518","1.15.4","955.4","","","","1"
"2009-11","Canada","2016A000011124","Information, culture and recreation [51, 71]","Estimate","Hours","152","thousands","3","v4391535","1.16.1","23050.1","","","","1"
"2009-11","Canada","2016A000011124","Information, culture and recreation [51, 71]","Standard error of estimate","Hours","152","thousands","3","v101894519","1.16.2","613.9","","","","1"
"2009-11","Canada","2016A000011124","Information, culture and recreation [51, 71]","Standard error of month-to-month change","Hours","152","thousands","3","v101894520","1.16.3","425.7","","","","1"
"2009-11","Canada","2016A000011124","Information, culture and recreation [51, 71]","Standard error of year-over-year change","Hours","152","thousands","3","v101894521","1.16.4","794.2","","","","1"
"2009-11","Canada","2016A000011124","Accommodation and food services [72]","Estimate","Hours","152","thousands","3","v4391537","1.17.1","30595.4","","","","1"
"2009-11","Canada","2016A000011124","Accommodation and food services [72]","Standard error of estimate","Hours","152","thousands","3","v101894522","1.17.2","702.8","","","","1"
"2009-11","Canada","2016A000011124","Accommodation and food services [72]","Standard error of month-to-month change","Hours","152","thousands","3","v101894523","1.17.3","467.5","","","","1"
"2009-11","Canada","2016A000011124","Accommodation and food services [72]","Standard error of year-over-year change","Hours","152","thousands","3","v101894524","1.17.4","887.1","","","","1"
"2009-11","Canada","2016A000011124","Other services (except public administration) [81]","Estimate","Hours","152","thousands","3","v4391539","1.18.1","25279.1","","","","1"
"2009-11","Canada","2016A000011124","Other services (except public administration) [81]","Standard error of estimate","Hours","152","thousands","3","v101894525","1.18.2","595.2","","","","1"
"2009-11","Canada","2016A000011124","Other services (except public administration) [81]","Standard error of month-to-month change","Hours","152","thousands","3","v101894526","1.18.3","391.8","","","","1"
"2009-11","Canada","2016A000011124","Other services (except public administration) [81]","Standard error of year-over-year change","Hours","152","thousands","3","v101894527","1.18.4","739.9","","","","1"
"2009-11","Canada","2016A000011124","Public administration [91]","Estimate","Hours","152","thousands","3","v4391541","1.19.1","30640.1","","","","1"
"2009-11","Canada","2016A000011124","Public administration [91]","Standard error of estimate","Hours","152","thousands","3","v101894528","1.19.2","557.4","","","","1"
"2009-11","Canada","2016A000011124","Public administration [91]","Standard error of month-to-month change","Hours","152","thousands","3","v101894529","1.19.3","404.0","","","","1"
"2009-11","Canada","2016A000011124","Public administration [91]","Standard error of year-over-year change","Hours","152","thousands","3","v101894530","1.19.4","672.9","","","","1"
"2009-12","Canada","2016A000011124","Total actual hours worked, all industries","Estimate","Hours","152","thousands","3","v4391505","1.1.1","558074.1","","","","1"
"2009-12","Canada","2016A000011124","Total actual hours worked, all industries","Standard error of estimate","Hours","152","thousands","3","v101894474","1.1.2","1998.6","","","","1"
"2009-12","Canada","2016A000011124","Total actual hours worked, all industries","Standard error of month-to-month change","Hours","152","thousands","3","v101894475","1.1.3","1829.3","","","","1"
"2009-12","Canada","2016A000011124","Total actual hours worked, all industries","Standard error of year-over-year change","Hours","152","thousands","3","v101894476","1.1.4","2588.6","","","","1"
"2009-12","Canada","2016A000011124","Goods-producing sector","Estimate","Hours","152","thousands","3","v4391507","1.2.1","140057.9","","","","1"
"2009-12","Canada","2016A000011124","Goods-producing sector","Standard error of estimate","Hours","152","thousands","3","v101894477","1.2.2","1307.5","","","","1"
"2009-12","Canada","2016A000011124","Goods-producing sector","Standard error of month-to-month change","Hours","152","thousands","3","v101894478","1.2.3","949.0","","","","1"
"2009-12","Canada","2016A000011124","Goods-producing sector","Standard error of year-over-year change","Hours","152","thousands","3","v101894479","1.2.4","1657.9","","","","1"
"2009-12","Canada","2016A000011124","Agriculture [111-112, 1100, 1151-1152]","Estimate","Hours","152","thousands","3","v4391509","1.3.1","13289.1","","","","1"
"2009-12","Canada","2016A000011124","Agriculture [111-112, 1100, 1151-1152]","Standard error of estimate","Hours","152","thousands","3","v101894480","1.3.2","568.7","","","","1"
"2009-12","Canada","2016A000011124","Agriculture [111-112, 1100, 1151-1152]","Standard error of month-to-month change","Hours","152","thousands","3","v101894481","1.3.3","345.9","","","","1"
"2009-12","Canada","2016A000011124","Agriculture [111-112, 1100, 1151-1152]","Standard error of year-over-year change","Hours","152","thousands","3","v101894482","1.3.4","648.3","","","","1"
"2009-12","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Estimate","Hours","152","thousands","3","v4391511","1.4.1","12673.3","","","","1"
"2009-12","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Standard error of estimate","Hours","152","thousands","3","v101894483","1.4.2","441.3","","","","1"
"2009-12","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Standard error of month-to-month change","Hours","152","thousands","3","v101894484","1.4.3","332.4","","","","1"
"2009-12","Canada","2016A000011124","Forestry, fishing, mining, quarrying, oil and gas [21, 113-114, 1153, 2100]","Standard error of year-over-year change","Hours","152","thousands","3","v101894485","1.4.4","533.2","","","","1"
"2009-12","Canada","2016A000011124","Utilities [22]","Estimate","Hours","152","thousands","3","v4391513","1.5.1","5428.3","","","","1"
"2009-12","Canada","2016A000011124","Utilities [22]","Standard error of estimate","Hours","152","thousands","3","v101894486","1.5.2","254.0","","","","1"
"2009-12","Canada","2016A000011124","Utilities [22]","Standard error of month-to-month change","Hours","152","thousands","3","v101894487","1.5.3","175.0","","","","1"
"2009-12","Canada","2016A000011124","Utilities [22]","Standard error of year-over-year change","Hours","152","thousands","3","v101894488","1.5.4","288.4","","","","1"
"2009-12","Canada","2016A000011124","Construction [23]","Estimate","Hours","152","thousands","3","v4391515","1.6.1","43993.2","","","","1"
"2009-12","Canada","2016A000011124","Construction [23]","Standard error of estimate","Hours","152","thousands","3","v101894489","1.6.2","801.9","","","","1"
"2009-12","Canada","2016A000011124","Construction [23]","Standard error of month-to-month change","Hours","152","thousands","3","v101894490","1.6.3","563.1","","","","1"
"2009-12","Canada","2016A000011124","Construction [23]","Standard error of year-over-year change","Hours","152","thousands","3","v101894491","1.6.4","1011.4","","","","1"
"2009-12","Canada","2016A000011124","Manufacturing [31-33]","Estimate","Hours","152","thousands","3","v4391517","1.7.1","64674.0","","","","1"
"2009-12","Canada","2016A000011124","Manufacturing [31-33]","Standard error of estimate","Hours","152","thousands","3","v101894492","1.7.2","938.2","","","","1"
"2009-12","Canada","2016A000011124","Manufacturing [31-33]","Standard error of month-to-month change","Hours","152","thousands","3","v101894493","1.7.3","613.9","","","","1"
"2009-12","Canada","2016A000011124","Manufacturing [31-33]","Standard error of year-over-year change","Hours","152","thousands","3","v101894494","1.7.4","1134.1","","","","1"
"2009-12","Canada","2016A000011124","Services-producing sector","Estimate","Hours","152","thousands","3","v4391519","1.8.1","418016.2","","","","1"
"2009-12","Canada","2016A000011124","Services-producing sector","Standard error of estimate","Hours","152","thousands","3","v101894495","1.8.2","1939.3","","","","1"
"2009-12","Canada","2016A000011124","Services-producing sector","Standard error of month-to-month change","Hours","152","thousands","3","v101894496","1.8.3","1593.6","","","","1"
"2009-12","Canada","2016A000011124","Services-producing sector","Standard error of year-over-year change","Hours","152","thousands","3","v101894497","1.8.4","2448.5","","","","1"
"2009-12","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Estimate","Hours","152","thousands","3","v4391521","1.9.1","83798.6","","","","1"
"2009-12","Canada","2016A000011124","Wholesale and retail trade [41, 44-45]","Standard error of estimate","Hours","152","thousands","3","v101894498","1.9.2","1064.0","","","","1"
